index,date,open,high,low,close,volume
0,"2019/11/26, 17:00:00",98.705,98.705,98.705,98.705,0.0
1,"2019/11/27, 17:00:00",98.72,98.72,98.72,98.72,0.0
2,"2019/12/01, 17:00:00",98.695,98.695,98.695,98.695,0.0
3,"2019/12/02, 17:00:00",98.8,98.8,98.8,98.8,0.0
4,"2019/12/03, 17:00:00",98.73,98.73,98.73,98.73,0.0
5,"2019/12/04, 17:00:00",98.725,98.725,98.725,98.725,0.0
6,"2019/12/05, 17:00:00",98.685,98.685,98.685,98.685,0.0
7,"2019/12/08, 17:00:00",98.67,98.67,98.67,98.67,0.0
8,"2019/12/09, 17:00:00",98.65,98.65,98.65,98.65,0.0
9,"2019/12/10, 17:00:00",98.69,98.69,98.69,98.69,0.0
10,"2019/12/11, 17:00:00",98.62,98.62,98.62,98.62,0.0
11,"2019/12/12, 17:00:00",98.67,98.67,98.67,98.67,0.0
12,"2019/12/15, 17:00:00",98.61,98.61,98.61,98.61,0.0
13,"2019/12/16, 17:00:00",98.61,98.61,98.61,98.61,0.0
14,"2019/12/17, 17:00:00",98.595,98.595,98.595,98.595,0.0
15,"2019/12/18, 17:00:00",98.605,98.605,98.605,98.605,0.0
16,"2019/12/19, 17:00:00",98.585,98.585,98.585,98.585,0.0
17,"2019/12/22, 17:00:00",98.56,98.56,98.56,98.56,0.0
18,"2019/12/23, 17:00:00",98.575,98.575,98.575,98.575,0.0
19,"2019/12/25, 17:00:00",98.575,98.575,98.575,98.575,0.0
20,"2019/12/26, 17:00:00",98.605,98.605,98.605,98.605,0.0
21,"2019/12/29, 17:00:00",98.595,98.595,98.595,98.595,0.0
22,"2019/12/30, 17:00:00",98.59,98.59,98.59,98.59,0.0
23,"2020/01/01, 17:00:00",98.6,98.6,98.6,98.6,0.0
24,"2020/01/02, 17:00:00",98.68,98.68,98.68,98.68,0.0
25,"2020/01/05, 17:00:00",98.685,98.685,98.685,98.685,0.0
26,"2020/01/06, 17:00:00",98.68,98.68,98.68,98.68,0.0
27,"2020/01/07, 17:00:00",98.635,98.635,98.635,98.635,0.0
28,"2020/01/08, 17:00:00",98.64,98.64,98.64,98.64,0.0
29,"2020/01/09, 17:00:00",98.645,98.645,98.645,98.645,0.0
30,"2020/01/12, 17:00:00",98.635,98.635,98.635,98.635,0.0
31,"2020/01/13, 17:00:00",98.655,98.655,98.655,98.655,0.0
32,"2020/01/14, 17:00:00",98.65,98.65,98.65,98.65,0.0
33,"2020/01/15, 17:00:00",98.65,98.65,98.65,98.65,0.0
34,"2020/01/16, 17:00:00",98.63,98.63,98.63,98.63,0.0
35,"2020/01/19, 17:00:00",98.675,98.675,98.675,98.675,0.0
36,"2020/01/21, 17:00:00",98.69,98.69,98.69,98.69,0.0
37,"2020/01/22, 17:00:00",98.71,98.71,98.71,98.71,0.0
38,"2020/01/23, 17:00:00",98.76,98.76,98.76,98.76,0.0
39,"2020/01/26, 17:00:00",98.845,98.845,98.845,98.845,0.0
40,"2020/01/27, 17:00:00",98.81,98.81,98.81,98.81,0.0
41,"2020/01/28, 17:00:00",98.855,98.855,98.855,98.855,0.0
42,"2020/01/29, 17:00:00",98.9,98.9,98.9,98.9,0.0
43,"2020/01/30, 17:00:00",98.95,98.95,98.95,98.95,0.0
44,"2020/02/02, 17:00:00",98.92,98.92,98.92,98.92,0.0
45,"2020/02/03, 17:00:00",98.84,98.84,98.84,98.84,0.0
46,"2020/02/04, 17:00:00",98.8,98.8,98.8,98.8,0.0
47,"2020/02/05, 17:00:00",98.79,98.79,98.79,98.79,0.0
48,"2020/02/06, 17:00:00",98.83,98.83,98.83,98.83,0.0
49,"2020/02/09, 17:00:00",98.87,98.87,98.87,98.87,0.0
50,"2020/02/10, 17:00:00",98.835,98.835,98.835,98.835,0.0
51,"2020/02/11, 17:00:00",98.805,98.805,98.805,98.805,0.0
52,"2020/02/12, 17:00:00",98.81,98.81,98.81,98.81,0.0
53,"2020/02/13, 17:00:00",98.845,98.845,98.845,98.845,0.0
54,"2020/02/16, 17:00:00",98.865,98.865,98.865,98.865,0.0
55,"2020/02/18, 17:00:00",98.85,98.85,98.85,98.85,0.0
56,"2020/02/19, 17:00:00",98.9,98.9,98.9,98.9,0.0
57,"2020/02/20, 17:00:00",98.965,98.965,98.965,98.965,0.0
58,"2020/02/23, 17:00:00",99.055,99.055,99.055,99.055,0.0
59,"2020/02/24, 17:00:00",99.11,99.11,99.11,99.11,0.0
60,"2020/02/25, 17:00:00",99.14,99.14,99.14,99.14,0.0
61,"2020/02/26, 17:00:00",99.19,99.19,99.19,99.19,0.0
62,"2020/02/27, 17:00:00",99.385,99.385,99.385,99.385,0.0
63,"2020/03/01, 17:00:00",99.395,99.395,99.395,99.395,0.0
64,"2020/03/02, 17:00:00",99.44,99.44,99.44,99.44,0.0
65,"2020/03/03, 17:00:00",99.495,99.495,99.495,99.495,0.0
66,"2020/03/04, 17:00:00",99.575,99.575,99.575,99.575,0.0
67,"2020/03/05, 17:00:00",99.655,99.655,99.655,99.655,0.0
68,"2020/03/08, 17:00:00",99.735,99.735,99.735,99.735,0.0
69,"2020/03/09, 17:00:00",99.63,99.63,99.63,99.63,0.0
70,"2020/03/10, 17:00:00",99.66,99.66,99.66,99.66,0.0
71,"2020/03/11, 17:00:00",99.69,99.69,99.69,99.69,0.0
72,"2020/03/12, 17:00:00",99.665,99.665,99.665,99.665,0.0
73,"2020/03/15, 17:00:00",99.68,99.68,99.68,99.68,0.0
74,"2020/03/16, 17:00:00",99.63,99.63,99.63,99.63,0.0
75,"2020/03/17, 17:00:00",99.635,99.635,99.635,99.635,0.0
76,"2020/03/18, 17:00:00",99.665,99.665,99.665,99.665,0.0
77,"2020/03/19, 17:00:00",99.695,99.695,99.695,99.695,0.0
78,"2020/03/22, 17:00:00",99.715,99.715,99.715,99.715,0.0
79,"2020/03/23, 17:00:00",99.685,99.685,99.685,99.685,0.0
80,"2020/03/24, 17:00:00",99.715,99.715,99.715,99.715,0.0
81,"2020/03/25, 17:00:00",99.73,99.73,99.73,99.73,0.0
82,"2020/03/26, 17:00:00",99.745,99.745,99.745,99.745,0.0
83,"2020/03/29, 17:00:00",99.755,99.755,99.755,99.755,0.0
84,"2020/03/30, 17:00:00",99.765,99.765,99.765,99.765,0.0
85,"2020/03/31, 17:00:00",99.775,99.775,99.775,99.775,0.0
86,"2020/04/01, 17:00:00",99.77,99.77,99.77,99.77,0.0
87,"2020/04/02, 17:00:00",99.775,99.775,99.775,99.775,0.0
88,"2020/04/05, 17:00:00",99.755,99.755,99.755,99.755,0.0
