index,date,open,high,low,close,volume
0,"2006/07/02, 17:00:00",94.585,94.585,94.585,94.585,0.0
1,"2006/07/04, 17:00:00",94.525,94.525,94.525,94.525,0.0
2,"2006/07/05, 17:00:00",94.54,94.54,94.54,94.54,0.0
3,"2006/07/06, 17:00:00",94.575,94.575,94.575,94.575,0.0
4,"2006/07/09, 17:00:00",94.57,94.57,94.57,94.57,0.0
5,"2006/07/10, 17:00:00",94.585,94.585,94.585,94.585,0.0
6,"2006/07/11, 17:00:00",94.585,94.585,94.585,94.585,0.0
7,"2006/07/12, 17:00:00",94.635,94.635,94.635,94.635,0.0
8,"2006/07/13, 17:00:00",94.66,94.66,94.66,94.66,0.0
9,"2006/07/16, 17:00:00",94.655,94.655,94.655,94.655,0.0
10,"2006/07/17, 17:00:00",94.585,94.585,94.585,94.585,0.0
11,"2006/07/18, 17:00:00",94.625,94.625,94.625,94.625,0.0
12,"2006/07/19, 17:00:00",94.665,94.665,94.665,94.665,0.0
13,"2006/07/20, 17:00:00",94.665,94.665,94.665,94.665,0.0
14,"2006/07/23, 17:00:00",94.655,94.655,94.655,94.655,0.0
15,"2006/07/24, 17:00:00",94.645,94.645,94.645,94.645,0.0
16,"2006/07/25, 17:00:00",94.675,94.675,94.675,94.675,0.0
17,"2006/07/26, 17:00:00",94.68,94.68,94.68,94.68,0.0
18,"2006/07/27, 17:00:00",94.73,94.73,94.73,94.73,0.0
19,"2006/07/30, 17:00:00",94.73,94.73,94.73,94.73,0.0
20,"2006/07/31, 17:00:00",94.72,94.72,94.72,94.72,0.0
21,"2006/08/01, 17:00:00",94.72,94.72,94.72,94.72,0.0
22,"2006/08/02, 17:00:00",94.695,94.695,94.695,94.695,0.0
23,"2006/08/03, 17:00:00",94.77,94.77,94.77,94.77,0.0
24,"2006/08/06, 17:00:00",94.74,94.74,94.74,94.74,0.0
25,"2006/08/07, 17:00:00",94.77,94.77,94.77,94.77,0.0
26,"2006/08/08, 17:00:00",94.76,94.76,94.76,94.76,0.0
27,"2006/08/09, 17:00:00",94.76,94.76,94.76,94.76,0.0
28,"2006/08/10, 17:00:00",94.72,94.72,94.72,94.72,0.0
29,"2006/08/13, 17:00:00",94.76,94.76,94.67,94.67,0.0
30,"2006/08/14, 17:00:00",94.705,94.705,94.705,94.705,0.0
31,"2006/08/15, 17:00:00",94.9,94.9,94.9,94.9,0.0
32,"2006/08/16, 17:00:00",94.875,94.875,94.875,94.875,0.0
33,"2006/08/17, 17:00:00",94.89,94.89,94.89,94.89,0.0
34,"2006/08/20, 17:00:00",94.895,94.895,94.895,94.895,0.0
35,"2006/08/21, 17:00:00",94.89,94.89,94.89,94.89,0.0
36,"2006/08/22, 17:00:00",94.9,94.9,94.9,94.9,0.0
37,"2006/08/23, 17:00:00",94.91,94.91,94.91,94.91,0.0
38,"2006/08/24, 17:00:00",94.92,94.92,94.92,94.92,0.0
39,"2006/08/27, 17:00:00",94.91,94.91,94.91,94.91,0.0
40,"2006/08/28, 17:00:00",94.92,94.92,94.92,94.92,0.0
41,"2006/08/29, 17:00:00",94.95,94.95,94.95,94.95,0.0
42,"2006/08/30, 17:00:00",95.02,95.02,95.02,95.02,0.0
43,"2006/08/31, 17:00:00",95.03,95.03,95.03,95.03,0.0
44,"2006/09/04, 17:00:00",95.02,95.02,95.02,95.02,0.0
45,"2006/09/05, 17:00:00",95.0,95.0,95.0,95.0,0.0
46,"2006/09/06, 17:00:00",94.995,94.995,94.995,94.995,0.0
47,"2006/09/07, 17:00:00",95.0,95.0,95.0,95.0,0.0
48,"2006/09/10, 17:00:00",94.975,94.975,94.975,94.975,0.0
49,"2006/09/11, 17:00:00",94.98,94.98,94.98,94.98,0.0
50,"2006/09/12, 17:00:00",94.99,94.99,94.99,94.99,0.0
51,"2006/09/13, 17:00:00",94.975,94.975,94.975,94.975,0.0
52,"2006/09/14, 17:00:00",94.95,94.95,94.95,94.95,0.0
53,"2006/09/17, 17:00:00",94.935,94.935,94.935,94.935,0.0
54,"2006/09/18, 17:00:00",94.98,94.98,94.98,94.98,0.0
55,"2006/09/19, 17:00:00",94.945,94.945,94.945,94.945,0.0
56,"2006/09/20, 17:00:00",95.135,95.135,95.135,95.135,0.0
57,"2006/09/21, 17:00:00",95.165,95.165,95.165,95.165,0.0
58,"2006/09/24, 17:00:00",95.195,95.195,95.195,95.195,0.0
59,"2006/09/25, 17:00:00",95.17,95.17,95.17,95.17,0.0
60,"2006/09/26, 17:00:00",95.195,95.195,95.195,95.195,0.0
61,"2006/09/27, 17:00:00",95.145,95.145,95.145,95.145,0.0
62,"2006/09/28, 17:00:00",95.37,95.37,95.37,95.37,0.0
63,"2006/10/01, 17:00:00",95.15,95.15,95.15,95.15,0.0
64,"2006/10/02, 17:00:00",95.15,95.15,95.15,95.15,0.0
65,"2006/10/03, 17:00:00",95.19,95.19,95.19,95.19,0.0
66,"2006/10/04, 17:00:00",95.15,95.15,95.15,95.15,0.0
67,"2006/10/05, 17:00:00",95.09,95.09,95.09,95.09,0.0
68,"2006/10/08, 17:00:00",95.09,95.09,95.09,95.09,0.0
69,"2006/10/09, 17:00:00",95.04,95.04,95.04,95.04,0.0
70,"2006/10/10, 17:00:00",95.015,95.015,95.015,95.015,0.0
71,"2006/10/11, 17:00:00",95.015,95.015,95.015,95.015,0.0
72,"2006/10/12, 17:00:00",94.94,94.94,94.94,94.94,0.0
73,"2006/10/15, 17:00:00",94.95,94.95,94.95,94.95,0.0
74,"2006/10/16, 17:00:00",94.965,94.965,94.965,94.965,0.0
75,"2006/10/17, 17:00:00",94.97,94.97,94.97,94.97,0.0
76,"2006/10/18, 17:00:00",94.95,94.95,94.95,94.95,0.0
77,"2006/10/19, 17:00:00",94.94,94.94,94.94,94.94,0.0
78,"2006/10/22, 17:00:00",94.9,94.9,94.9,94.9,0.0
79,"2006/10/23, 17:00:00",94.92,94.92,94.92,94.92,0.0
80,"2006/10/24, 17:00:00",94.965,94.965,94.965,94.965,0.0
81,"2006/10/25, 17:00:00",95.04,95.04,95.04,95.04,0.0
82,"2006/10/26, 17:00:00",95.25,95.25,95.25,95.25,0.0
83,"2006/10/29, 18:00:00",95.255,95.255,95.255,95.255,0.0
84,"2006/10/30, 18:00:00",95.335,95.335,95.335,95.335,0.0
85,"2006/10/31, 18:00:00",95.41,95.41,95.41,95.41,0.0
86,"2006/11/01, 18:00:00",95.38,95.38,95.38,95.38,0.0
87,"2006/11/02, 18:00:00",95.165,95.165,95.165,95.165,0.0
88,"2006/11/05, 17:00:00",95.16,95.16,95.16,95.16,0.0
89,"2006/11/06, 17:00:00",95.24,95.24,95.24,95.24,0.0
90,"2006/11/07, 17:00:00",95.275,95.275,95.275,95.275,0.0
91,"2006/11/08, 17:00:00",95.275,95.275,95.275,95.275,0.0
92,"2006/11/09, 17:00:00",95.31,95.31,95.31,95.31,0.0
93,"2006/11/12, 17:00:00",95.285,95.285,95.285,95.285,0.0
94,"2006/11/13, 17:00:00",95.325,95.325,95.325,95.325,0.0
95,"2006/11/14, 17:00:00",95.24,95.24,95.24,95.24,0.0
96,"2006/11/15, 17:00:00",95.22,95.22,95.22,95.22,0.0
97,"2006/11/16, 17:00:00",95.28,95.28,95.28,95.28,0.0
98,"2006/11/19, 17:00:00",95.29,95.29,95.29,95.29,0.0
99,"2006/11/20, 17:00:00",95.29,95.29,95.29,95.29,0.0
100,"2006/11/21, 17:00:00",95.3,95.3,95.3,95.3,0.0
101,"2006/11/22, 17:00:00",95.3,95.3,95.3,95.3,0.0
102,"2006/11/23, 17:00:00",95.315,95.315,95.315,95.315,0.0
103,"2006/11/26, 17:00:00",95.32,95.32,95.32,95.32,0.0
104,"2006/11/27, 17:00:00",95.37,95.37,95.37,95.37,0.0
105,"2006/11/28, 17:00:00",95.35,95.35,95.35,95.35,0.0
106,"2006/11/29, 17:00:00",95.425,95.425,95.425,95.425,0.0
107,"2006/11/30, 17:00:00",95.565,95.565,95.565,95.565,0.0
108,"2006/12/03, 17:00:00",95.55,95.55,95.55,95.55,0.0
109,"2006/12/04, 17:00:00",95.54,95.54,95.54,95.54,0.0
110,"2006/12/05, 17:00:00",95.495,95.495,95.495,95.495,0.0
111,"2006/12/06, 17:00:00",95.48,95.48,95.48,95.48,0.0
112,"2006/12/07, 17:00:00",95.38,95.38,95.38,95.38,0.0
113,"2006/12/10, 17:00:00",95.355,95.355,95.355,95.355,0.0
114,"2006/12/11, 17:00:00",95.375,95.375,95.375,95.375,0.0
115,"2006/12/12, 17:00:00",95.295,95.295,95.295,95.295,0.0
116,"2006/12/13, 17:00:00",95.265,95.265,95.265,95.265,0.0
117,"2006/12/14, 17:00:00",95.28,95.28,95.28,95.28,0.0
118,"2006/12/17, 17:00:00",95.345,95.345,95.345,95.345,0.0
119,"2006/12/18, 17:00:00",95.345,95.345,95.345,95.345,0.0
120,"2006/12/19, 17:00:00",95.335,95.335,95.335,95.335,0.0
121,"2006/12/20, 17:00:00",95.41,95.41,95.41,95.41,0.0
122,"2006/12/21, 17:00:00",95.325,95.325,95.325,95.325,0.0
123,"2006/12/25, 17:00:00",95.325,95.325,95.325,95.325,0.0
124,"2006/12/26, 17:00:00",95.275,95.275,95.275,95.275,0.0
125,"2006/12/27, 17:00:00",95.215,95.215,95.215,95.215,0.0
126,"2006/12/28, 17:00:00",95.195,95.195,95.195,95.195,0.0
127,"2007/01/01, 17:00:00",95.22,95.22,95.22,95.22,0.0
128,"2007/01/02, 17:00:00",95.27,95.27,95.27,95.27,0.0
129,"2007/01/03, 17:00:00",95.335,95.335,95.335,95.335,0.0
130,"2007/01/04, 17:00:00",95.275,95.275,95.275,95.275,0.0
131,"2007/01/07, 17:00:00",95.24,95.24,95.24,95.24,0.0
132,"2007/01/08, 17:00:00",95.23,95.23,95.23,95.23,0.0
133,"2007/01/09, 17:00:00",95.185,95.185,95.185,95.185,0.0
134,"2007/01/10, 17:00:00",95.145,95.145,95.145,95.145,0.0
135,"2007/01/11, 17:00:00",95.115,95.115,95.115,95.115,0.0
136,"2007/01/15, 17:00:00",95.105,95.105,95.105,95.105,0.0
137,"2007/01/16, 17:00:00",95.035,95.035,95.035,95.035,0.0
