index,date,open,high,low,close,volume
0,"2005/09/22, 17:00:00",96.235,96.235,96.23,96.235,306.0
1,"2005/10/30, 18:00:00",96.225,96.225,96.22,96.225,0.0
2,"2012/10/16, 17:00:00",0.0,0.0,0.0,0.0,0.0
3,"2012/10/17, 17:00:00",0.0,0.0,0.0,0.0,0.0
4,"2012/10/21, 17:00:00",0.0,0.0,0.0,0.0,0.0
5,"2012/10/22, 17:00:00",0.0,0.0,0.0,0.0,0.0
6,"2012/10/23, 17:00:00",0.0,0.0,0.0,0.0,0.0
7,"2012/10/24, 17:00:00",0.0,0.0,0.0,0.0,0.0
8,"2012/10/28, 17:00:00",0.0,0.0,0.0,0.0,0.0
9,"2012/10/30, 17:00:00",99.43,99.43,99.43,99.43,0.0
10,"2012/10/31, 17:00:00",99.44,99.44,99.44,99.44,0.0
11,"2012/11/01, 17:00:00",99.445,99.445,99.445,99.445,175.0
12,"2012/11/04, 17:00:00",99.48,99.48,99.47,99.47,175.0
13,"2012/11/05, 17:00:00",99.41,99.41,99.41,99.41,175.0
14,"2012/11/06, 17:00:00",99.515,99.515,99.515,99.515,170.0
15,"2012/11/07, 17:00:00",99.54,99.54,99.54,99.54,170.0
16,"2012/11/08, 17:00:00",99.54,99.54,99.54,99.54,170.0
17,"2012/11/11, 17:00:00",99.545,99.545,99.545,99.545,170.0
18,"2012/11/12, 17:00:00",99.555,99.555,99.555,99.555,170.0
19,"2012/11/13, 17:00:00",99.55,99.55,99.55,99.55,170.0
20,"2012/11/14, 17:00:00",99.55,99.55,99.55,99.55,170.0
21,"2012/11/15, 17:00:00",99.555,99.555,99.555,99.555,170.0
22,"2012/11/18, 17:00:00",99.55,99.55,99.55,99.55,170.0
23,"2012/11/19, 17:00:00",99.535,99.535,99.535,99.535,170.0
24,"2012/11/20, 17:00:00",99.5,99.5,99.5,99.5,170.0
25,"2012/11/21, 17:00:00",99.49,99.49,99.49,99.49,170.0
26,"2012/11/25, 17:00:00",99.495,99.495,99.495,99.495,170.0
27,"2012/11/26, 17:00:00",99.515,99.515,99.515,99.515,170.0
28,"2012/11/27, 17:00:00",99.54,99.54,99.54,99.54,170.0
29,"2012/11/28, 17:00:00",99.565,99.565,99.565,99.565,170.0
30,"2012/11/29, 17:00:00",99.58,99.58,99.58,99.58,170.0
31,"2012/12/02, 17:00:00",99.575,99.575,99.575,99.575,170.0
32,"2012/12/03, 17:00:00",99.585,99.585,99.585,99.585,170.0
33,"2012/12/04, 17:00:00",99.6,99.6,99.6,99.6,170.0
34,"2012/12/05, 17:00:00",99.605,99.605,99.605,99.605,170.0
35,"2012/12/06, 17:00:00",99.605,99.605,99.605,99.605,170.0
36,"2012/12/09, 17:00:00",99.605,99.605,99.605,99.605,170.0
37,"2012/12/10, 17:00:00",99.605,99.605,99.605,99.605,170.0
38,"2012/12/11, 17:00:00",99.6,99.6,99.6,99.6,170.0
39,"2012/12/12, 17:00:00",99.585,99.585,99.585,99.585,170.0
40,"2012/12/13, 17:00:00",99.585,99.585,99.585,99.585,170.0
41,"2012/12/16, 17:00:00",99.485,99.485,99.485,99.485,170.0
42,"2012/12/17, 17:00:00",99.44,99.44,99.44,99.44,170.0
43,"2012/12/18, 17:00:00",99.44,99.44,99.44,99.44,170.0
44,"2012/12/19, 17:00:00",99.435,99.435,99.435,99.435,170.0
45,"2012/12/20, 17:00:00",99.45,99.45,99.45,99.45,170.0
46,"2012/12/23, 17:00:00",99.435,99.435,99.435,99.435,170.0
47,"2012/12/25, 17:00:00",99.44,99.44,99.44,99.44,170.0
48,"2012/12/26, 17:00:00",99.475,99.475,99.475,99.475,170.0
49,"2012/12/27, 17:00:00",99.49,99.49,99.49,99.49,170.0
50,"2012/12/30, 17:00:00",99.5,99.5,99.5,99.5,170.0
51,"2013/01/01, 17:00:00",99.465,99.465,99.465,99.465,170.0
52,"2013/01/02, 17:00:00",99.42,99.42,99.42,99.42,170.0
53,"2013/01/03, 17:00:00",99.405,99.405,99.405,99.405,170.0
54,"2013/01/06, 17:00:00",99.405,99.405,99.405,99.405,170.0
55,"2013/01/07, 17:00:00",99.415,99.415,99.415,99.415,170.0
56,"2013/01/08, 17:00:00",99.425,99.425,99.425,99.425,170.0
57,"2013/01/09, 17:00:00",99.425,99.425,99.425,99.425,170.0
58,"2013/01/10, 17:00:00",99.41,99.41,99.41,99.41,170.0
59,"2013/01/13, 17:00:00",99.425,99.425,99.425,99.425,170.0
60,"2013/01/14, 17:00:00",99.47,99.47,99.47,99.47,170.0
61,"2013/01/15, 17:00:00",99.485,99.485,99.475,99.475,15.0
62,"2013/01/16, 17:00:00",99.41,99.41,99.41,99.41,15.0
63,"2013/01/17, 17:00:00",99.415,99.415,99.415,99.415,15.0
64,"2013/01/20, 17:00:00",99.44,99.44,99.44,99.44,15.0
65,"2013/01/22, 17:00:00",99.45,99.45,99.45,99.45,15.0
66,"2013/01/23, 17:00:00",99.42,99.445,99.42,99.445,20.0
67,"2013/01/24, 17:00:00",99.36,99.36,99.36,99.36,20.0
68,"2013/01/27, 17:00:00",99.325,99.325,99.325,99.325,20.0
69,"2013/01/28, 17:00:00",99.315,99.315,99.315,99.315,20.0
70,"2013/01/29, 17:00:00",99.32,99.32,99.32,99.32,20.0
71,"2013/01/30, 17:00:00",99.335,99.335,99.335,99.335,20.0
72,"2013/01/31, 17:00:00",99.335,99.335,99.335,99.335,20.0
73,"2013/02/03, 17:00:00",99.375,99.375,99.375,99.375,20.0
74,"2013/02/04, 17:00:00",99.335,99.335,99.335,99.335,20.0
75,"2013/02/05, 17:00:00",99.37,99.37,99.37,99.37,20.0
76,"2013/02/06, 17:00:00",99.39,99.395,99.38,99.38,128.0
77,"2013/02/07, 17:00:00",99.39,99.39,99.39,99.39,128.0
78,"2013/02/10, 17:00:00",99.39,99.39,99.39,99.39,128.0
79,"2013/02/11, 17:00:00",99.365,99.365,99.365,99.365,128.0
80,"2013/02/12, 17:00:00",99.325,99.325,99.325,99.325,128.0
81,"2013/02/13, 17:00:00",99.33,99.33,99.33,99.33,0.0
82,"2013/02/14, 17:00:00",99.33,99.33,99.33,99.33,0.0
83,"2013/02/17, 17:00:00",99.335,99.335,99.335,99.335,0.0
84,"2013/02/19, 17:00:00",99.335,99.335,99.335,99.335,1.0
85,"2013/02/20, 17:00:00",99.38,99.38,99.38,99.38,1.0
86,"2013/02/21, 17:00:00",99.405,99.405,99.405,99.405,1.0
87,"2013/02/24, 17:00:00",99.45,99.45,99.45,99.45,1.0
88,"2013/02/25, 17:00:00",99.47,99.47,99.47,99.47,1.0
89,"2013/02/26, 17:00:00",99.5,99.5,99.47,99.47,120.0
90,"2013/02/27, 17:00:00",99.475,99.475,99.475,99.475,120.0
91,"2013/02/28, 17:00:00",99.5,99.5,99.495,99.5,45.0
92,"2013/03/03, 17:00:00",99.485,99.49,99.485,99.49,37.0
93,"2013/03/04, 17:00:00",99.47,99.47,99.47,99.47,37.0
94,"2013/03/05, 17:00:00",99.45,99.45,99.45,99.45,37.0
95,"2013/03/06, 17:00:00",99.455,99.455,99.41,99.41,9.0
96,"2013/03/07, 17:00:00",99.375,99.375,99.375,99.375,9.0
97,"2013/03/10, 17:00:00",99.37,99.37,99.37,99.37,9.0
98,"2013/03/11, 17:00:00",99.38,99.38,99.38,99.38,9.0
99,"2013/03/12, 17:00:00",99.375,99.375,99.375,99.375,9.0
100,"2013/03/13, 17:00:00",99.37,99.37,99.37,99.37,9.0
101,"2013/03/14, 17:00:00",99.415,99.415,99.415,99.415,9.0
102,"2013/03/17, 17:00:00",99.435,99.435,99.435,99.435,9.0
103,"2013/03/18, 17:00:00",99.49,99.49,99.48,99.48,3.0
104,"2013/03/19, 17:00:00",99.47,99.47,99.47,99.47,3.0
105,"2013/03/20, 17:00:00",99.46,99.47,99.46,99.465,13.0
106,"2013/03/21, 17:00:00",99.46,99.46,99.46,99.46,13.0
107,"2013/03/24, 17:00:00",99.46,99.46,99.46,99.46,13.0
108,"2013/03/25, 17:00:00",99.46,99.46,99.46,99.46,13.0
109,"2013/03/26, 17:00:00",99.51,99.51,99.51,99.51,5.0
110,"2013/03/27, 17:00:00",99.505,99.505,99.505,99.505,5.0
111,"2013/03/31, 17:00:00",99.515,99.515,99.515,99.515,5.0
112,"2013/04/01, 17:00:00",99.505,99.505,99.505,99.505,5.0
113,"2013/04/02, 17:00:00",99.53,99.535,99.53,99.53,9.0
114,"2013/04/03, 17:00:00",99.535,99.55,99.535,99.55,6.0
115,"2013/04/04, 17:00:00",99.58,99.58,99.565,99.565,4.0
116,"2013/04/07, 17:00:00",99.565,99.565,99.565,99.565,4.0
117,"2013/04/08, 17:00:00",99.565,99.565,99.565,99.565,4.0
118,"2013/04/09, 17:00:00",99.535,99.535,99.535,99.535,4.0
119,"2013/04/10, 17:00:00",99.55,99.55,99.545,99.545,3.0
120,"2013/04/11, 17:00:00",99.545,99.545,99.545,99.545,3.0
121,"2013/04/14, 17:00:00",99.585,99.585,99.585,99.585,3.0
122,"2013/04/15, 17:00:00",99.575,99.575,99.575,99.575,3.0
123,"2013/04/16, 17:00:00",99.58,99.58,99.58,99.58,3.0
124,"2013/04/17, 17:00:00",99.58,99.58,99.58,99.58,3.0
