index,date,open,high,low,close,volume
0,"2007/01/01, 17:00:00",95.22,95.22,95.22,95.22,0.0
1,"2007/01/02, 17:00:00",95.27,95.27,95.27,95.27,0.0
2,"2007/01/03, 17:00:00",95.335,95.335,95.335,95.335,0.0
3,"2007/01/04, 17:00:00",95.275,95.275,95.275,95.275,0.0
4,"2007/01/07, 17:00:00",95.24,95.24,95.24,95.24,0.0
5,"2007/01/08, 17:00:00",95.23,95.23,95.23,95.23,0.0
6,"2007/01/09, 17:00:00",95.185,95.185,95.185,95.185,0.0
7,"2007/01/10, 17:00:00",95.145,95.145,95.145,95.145,0.0
8,"2007/01/11, 17:00:00",95.115,95.115,95.115,95.115,0.0
9,"2007/01/15, 17:00:00",95.105,95.105,95.105,95.105,0.0
10,"2007/01/16, 17:00:00",95.035,95.035,95.035,95.035,0.0
11,"2007/01/17, 17:00:00",95.05,95.05,95.05,95.05,0.0
12,"2007/01/18, 17:00:00",95.03,95.03,95.03,95.03,0.0
13,"2007/01/21, 17:00:00",95.04,95.04,95.04,95.04,0.0
14,"2007/01/22, 17:00:00",95.01,95.01,95.01,95.01,0.0
15,"2007/01/23, 17:00:00",95.01,95.01,95.01,95.01,0.0
16,"2007/01/24, 17:00:00",94.955,94.955,94.955,94.955,0.0
17,"2007/01/25, 17:00:00",94.94,94.94,94.94,94.94,0.0
18,"2007/01/28, 17:00:00",94.94,94.94,94.94,94.94,0.0
19,"2007/01/29, 17:00:00",94.92,94.92,94.92,94.92,0.0
20,"2007/01/30, 17:00:00",94.97,94.97,94.97,94.97,0.0
21,"2007/01/31, 17:00:00",94.95,94.95,94.95,94.95,0.0
22,"2007/02/01, 17:00:00",94.98,94.98,94.98,94.98,0.0
23,"2007/02/04, 17:00:00",95.005,95.005,95.005,95.005,0.0
24,"2007/02/05, 17:00:00",95.08,95.08,95.08,95.08,0.0
25,"2007/02/06, 17:00:00",95.1,95.1,95.1,95.1,0.0
26,"2007/02/07, 17:00:00",95.095,95.095,95.095,95.095,0.0
27,"2007/02/08, 17:00:00",95.02,95.02,95.02,95.02,0.0
28,"2007/02/11, 17:00:00",94.99,94.99,94.99,94.99,0.0
29,"2007/02/12, 17:00:00",94.975,94.975,94.975,94.975,0.0
30,"2007/02/13, 17:00:00",95.085,95.085,95.085,95.085,0.0
31,"2007/02/14, 17:00:00",95.14,95.14,95.14,95.14,0.0
32,"2007/02/15, 17:00:00",95.14,95.14,95.14,95.14,0.0
33,"2007/02/19, 17:00:00",95.155,95.155,95.155,95.155,0.0
34,"2007/02/20, 17:00:00",95.12,95.12,95.12,95.12,0.0
35,"2007/02/21, 17:00:00",95.065,95.065,95.065,95.065,0.0
36,"2007/02/22, 17:00:00",95.105,95.105,95.105,95.105,0.0
37,"2007/02/25, 17:00:00",95.15,95.15,95.15,95.15,0.0
38,"2007/02/26, 17:00:00",95.345,95.345,95.345,95.345,0.0
39,"2007/02/27, 17:00:00",95.32,95.32,95.32,95.32,0.0
40,"2007/02/28, 17:00:00",95.32,95.32,95.32,95.32,0.0
41,"2007/03/01, 17:00:00",95.385,95.385,95.385,95.385,0.0
42,"2007/03/04, 17:00:00",95.38,95.38,95.38,95.38,0.0
43,"2007/03/05, 17:00:00",95.38,95.38,95.38,95.38,0.0
44,"2007/03/06, 17:00:00",95.43,95.43,95.43,95.43,0.0
45,"2007/03/07, 17:00:00",95.405,95.405,95.405,95.405,0.0
46,"2007/03/08, 17:00:00",95.275,95.275,95.275,95.275,0.0
47,"2007/03/11, 17:00:00",95.295,95.295,95.295,95.295,0.0
48,"2007/03/12, 17:00:00",95.42,95.42,95.42,95.42,0.0
49,"2007/03/13, 17:00:00",95.395,95.395,95.395,95.395,0.0
50,"2007/03/14, 17:00:00",95.355,95.355,95.355,95.355,0.0
51,"2007/03/15, 17:00:00",95.325,95.325,95.325,95.325,0.0
52,"2007/03/18, 17:00:00",95.29,95.29,95.29,95.29,0.0
53,"2007/03/19, 17:00:00",95.31,95.31,95.31,95.31,0.0
54,"2007/03/20, 17:00:00",95.415,95.415,95.415,95.415,0.0
55,"2007/03/21, 17:00:00",95.35,95.35,95.35,95.35,0.0
56,"2007/03/22, 17:00:00",95.31,95.31,95.31,95.31,0.0
57,"2007/03/25, 17:00:00",95.33,95.33,95.33,95.33,0.0
58,"2007/03/26, 17:00:00",95.355,95.355,95.355,95.355,0.0
59,"2007/03/27, 17:00:00",95.355,95.355,95.355,95.355,0.0
60,"2007/03/28, 17:00:00",95.325,95.325,95.325,95.325,0.0
61,"2007/03/29, 17:00:00",95.315,95.315,95.315,95.315,0.0
62,"2007/04/01, 17:00:00",95.31,95.31,95.31,95.31,0.0
63,"2007/04/02, 17:00:00",95.275,95.275,95.275,95.275,0.0
64,"2007/04/03, 17:00:00",95.28,95.28,95.28,95.28,0.0
65,"2007/04/04, 17:00:00",95.26,95.26,95.26,95.26,0.0
66,"2007/04/05, 17:00:00",95.115,95.115,95.115,95.115,0.0
67,"2007/04/08, 17:00:00",95.1,95.1,95.1,95.1,0.0
68,"2007/04/09, 17:00:00",95.135,95.135,95.135,95.135,0.0
69,"2007/04/10, 17:00:00",95.125,95.125,95.125,95.125,0.0
70,"2007/04/11, 17:00:00",95.115,95.115,95.115,95.115,0.0
71,"2007/04/12, 17:00:00",95.185,95.185,95.185,95.185,0.0
72,"2007/04/15, 17:00:00",95.21,95.21,95.21,95.21,0.0
73,"2007/04/16, 17:00:00",95.305,95.305,95.305,95.305,0.0
74,"2007/04/17, 17:00:00",95.345,95.345,95.345,95.345,0.0
75,"2007/04/18, 17:00:00",95.345,95.345,95.345,95.345,0.0
76,"2007/04/19, 17:00:00",95.33,95.33,95.33,95.33,0.0
77,"2007/04/22, 17:00:00",95.345,95.345,95.345,95.345,0.0
78,"2007/04/23, 17:00:00",95.37,95.37,95.37,95.37,0.0
79,"2007/04/24, 17:00:00",95.345,95.345,95.345,95.345,0.0
80,"2007/04/25, 17:00:00",95.3,95.3,95.3,95.3,0.0
81,"2007/04/26, 17:00:00",95.275,95.275,95.275,95.275,0.0
82,"2007/04/29, 17:00:00",95.32,95.32,95.32,95.32,0.0
83,"2007/04/30, 17:00:00",95.275,95.275,95.275,95.275,0.0
84,"2007/05/01, 17:00:00",95.26,95.26,95.26,95.26,0.0
85,"2007/05/02, 17:00:00",95.21,95.21,95.21,95.21,0.0
86,"2007/05/03, 17:00:00",95.24,95.24,95.24,95.24,0.0
87,"2007/05/06, 17:00:00",95.235,95.235,95.235,95.235,0.0
88,"2007/05/07, 17:00:00",95.235,95.235,95.235,95.235,0.0
89,"2007/05/08, 17:00:00",95.195,95.195,95.195,95.195,0.0
90,"2007/05/09, 17:00:00",95.215,95.215,95.215,95.215,0.0
91,"2007/05/10, 17:00:00",95.195,95.195,95.195,95.195,0.0
92,"2007/05/13, 17:00:00",95.17,95.17,95.17,95.17,0.0
93,"2007/05/14, 17:00:00",95.155,95.155,95.155,95.155,0.0
94,"2007/05/15, 17:00:00",95.165,95.165,95.165,95.165,0.0
95,"2007/05/16, 17:00:00",95.11,95.11,95.11,95.11,0.0
96,"2007/05/17, 17:00:00",95.055,95.055,95.055,95.055,0.0
97,"2007/05/20, 17:00:00",95.065,95.065,95.065,95.065,0.0
98,"2007/05/21, 17:00:00",95.04,95.04,95.04,95.04,0.0
99,"2007/05/22, 17:00:00",95.025,95.025,95.025,95.025,0.0
100,"2007/05/23, 17:00:00",95.025,95.025,95.025,95.025,0.0
101,"2007/05/24, 17:00:00",95.015,95.015,95.015,95.015,0.0
102,"2007/05/28, 17:00:00",94.975,94.975,94.975,94.975,0.0
103,"2007/05/29, 17:00:00",94.975,94.975,94.975,94.975,0.0
104,"2007/05/30, 17:00:00",94.93,94.93,94.93,94.93,0.0
105,"2007/05/31, 17:00:00",94.855,94.855,94.855,94.855,0.0
106,"2007/06/03, 17:00:00",94.86,94.86,94.86,94.86,0.0
107,"2007/06/04, 17:00:00",94.835,94.835,94.835,94.835,0.0
108,"2007/06/05, 17:00:00",94.865,94.865,94.865,94.865,0.0
109,"2007/06/06, 17:00:00",94.845,94.845,94.845,94.845,0.0
110,"2007/06/07, 17:00:00",94.83,94.83,94.83,94.83,0.0
111,"2007/06/10, 17:00:00",94.825,94.825,94.825,94.825,0.0
112,"2007/06/11, 17:00:00",94.765,94.765,94.765,94.765,0.0
113,"2007/06/12, 17:00:00",94.745,94.745,94.745,94.745,0.0
114,"2007/06/13, 17:00:00",94.735,94.735,94.735,94.735,0.0
115,"2007/06/14, 17:00:00",94.75,94.75,94.75,94.75,0.0
116,"2007/06/17, 17:00:00",94.795,94.795,94.795,94.795,0.0
117,"2007/06/18, 17:00:00",94.855,94.855,94.855,94.855,0.0
118,"2007/06/19, 17:00:00",94.83,94.83,94.83,94.83,0.0
119,"2007/06/20, 17:00:00",94.835,94.835,94.835,94.835,0.0
120,"2007/06/21, 17:00:00",94.88,94.88,94.88,94.88,0.0
121,"2007/06/24, 17:00:00",94.925,94.925,94.925,94.925,0.0
122,"2007/06/25, 17:00:00",94.91,94.91,94.91,94.91,0.0
123,"2007/06/26, 17:00:00",94.925,94.925,94.925,94.925,0.0
124,"2007/06/27, 17:00:00",94.865,94.865,94.865,94.865,0.0
125,"2007/06/28, 17:00:00",94.94,94.94,94.94,94.94,0.0
126,"2007/07/01, 17:00:00",94.95,94.95,94.95,94.95,0.0
127,"2007/07/02, 17:00:00",94.925,94.925,94.925,94.925,0.0
128,"2007/07/03, 17:00:00",94.925,94.925,94.925,94.925,0.0
129,"2007/07/04, 17:00:00",94.83,94.83,94.83,94.83,0.0
130,"2007/07/05, 17:00:00",94.805,94.805,94.805,94.805,0.0
131,"2007/07/08, 17:00:00",94.805,94.805,94.805,94.805,0.0
132,"2007/07/09, 17:00:00",94.925,94.925,94.925,94.925,0.0
133,"2007/07/10, 17:00:00",94.91,94.91,94.91,94.91,0.0
134,"2007/07/11, 17:00:00",94.875,94.875,94.875,94.875,0.0
135,"2007/07/12, 17:00:00",94.87,94.87,94.87,94.87,0.0
136,"2007/07/15, 17:00:00",94.92,94.92,94.92,94.92,0.0
137,"2007/07/16, 17:00:00",94.88,94.88,94.88,94.88,0.0
138,"2007/07/17, 17:00:00",94.94,94.94,94.94,94.94,0.0
139,"2007/07/18, 17:00:00",94.94,94.94,94.94,94.94,0.0
140,"2007/07/19, 17:00:00",95.0,95.0,95.0,95.0,0.0
141,"2007/07/22, 17:00:00",94.975,94.975,94.975,94.975,0.0
142,"2007/07/23, 17:00:00",95.0,95.0,95.0,95.0,0.0
143,"2007/07/24, 17:00:00",95.04,95.04,95.04,95.04,0.0
144,"2007/07/25, 17:00:00",95.19,95.19,95.19,95.19,0.0
