index,date,open,high,low,close,volume
0,"2019/09/26, 17:00:00",98.75,98.75,98.75,98.75,0.0
1,"2019/09/29, 17:00:00",98.74,98.74,98.74,98.74,0.0
2,"2019/09/30, 17:00:00",98.81,98.81,98.81,98.81,0.0
3,"2019/10/01, 17:00:00",98.885,98.885,98.885,98.885,0.0
4,"2019/10/02, 17:00:00",98.985,98.985,98.985,98.985,0.0
5,"2019/10/03, 17:00:00",98.975,98.975,98.975,98.975,0.0
6,"2019/10/06, 17:00:00",98.905,98.905,98.905,98.905,0.0
7,"2019/10/07, 17:00:00",98.915,98.915,98.915,98.915,0.0
8,"2019/10/08, 17:00:00",98.86,98.86,98.86,98.86,0.0
9,"2019/10/09, 17:00:00",98.795,98.795,98.795,98.795,0.0
10,"2019/10/10, 17:00:00",98.665,98.665,98.665,98.665,0.0
11,"2019/10/13, 17:00:00",98.685,98.685,98.685,98.685,0.0
12,"2019/10/14, 17:00:00",98.63,98.63,98.63,98.63,0.0
13,"2019/10/15, 17:00:00",98.67,98.67,98.67,98.67,0.0
14,"2019/10/16, 17:00:00",98.645,98.645,98.645,98.645,0.0
15,"2019/10/17, 17:00:00",98.67,98.67,98.67,98.67,0.0
16,"2019/10/20, 17:00:00",98.63,98.63,98.63,98.63,0.0
17,"2019/10/21, 17:00:00",98.655,98.655,98.655,98.655,0.0
18,"2019/10/22, 17:00:00",98.675,98.675,98.675,98.675,0.0
19,"2019/10/23, 17:00:00",98.665,98.665,98.665,98.665,0.0
20,"2019/10/24, 17:00:00",98.62,98.62,98.62,98.62,0.0
21,"2019/10/27, 17:00:00",98.59,98.59,98.59,98.59,0.0
22,"2019/10/28, 17:00:00",98.585,98.585,98.585,98.585,0.0
23,"2019/10/29, 17:00:00",98.605,98.605,98.605,98.605,0.0
24,"2019/10/30, 17:00:00",98.73,98.73,98.73,98.73,0.0
25,"2019/10/31, 17:00:00",98.66,98.66,98.66,98.66,0.0
26,"2019/11/03, 17:00:00",98.61,98.61,98.61,98.61,0.0
27,"2019/11/04, 17:00:00",98.55,98.55,98.55,98.55,0.0
